2 0 0
2.19278 0 0
2.40415 0 0
2.63589 0 0
2.88997 0 0
3.16853 0 0
3.47395 0 0
3.80881 0 0
4.17595 0 0
4.57848 0 0
5.0198 0 0
5.50367 0 0
6.03418 0 0
6.61582 0 0
7.25353 0 0
7.95271 0 0
8.71928 0 0
9.55975 0 0
10.4812 0 0
11.4915 0 0
12.5992 0 0
13.8137 0 0
15.1452 0 0
16.6051 0 0
18.2056 0 0
19.9605 0 0
21.8845 0 0
23.994 3.56331e-19 5.70613
26.3068 2.00842e-18 5.70613
28.8426 3.56543e-18 5.70613
31.6228 3.74783e-18 5.84066
34.6709 3.67824e-18 6.08522
38.0129 3.59579e-18 6.34238
41.6771 3.5181e-18 6.61271
45.6944 3.43655e-18 6.8968
50.0989 3.35874e-18 7.19525
54.928 3.28744e-18 7.50872
60.2226 3.2247e-18 7.83789
66.0276 3.172e-18 8.18346
72.3921 3.13051e-18 8.54618
79.3701 3.10137e-18 8.92683
87.0207 3.0856e-18 9.32623
95.4087 3.08396e-18 9.74522
104.605 3.09714e-18 10.1847
114.688 3.12599e-18 10.6457
125.743 3.17185e-18 11.129
137.864 3.23414e-18 11.6358
151.153 3.30964e-18 12.1672
165.723 3.42117e-18 12.7242
181.697 3.54519e-18 13.3081
199.211 3.69395e-18 13.9201
218.413 3.68604e-18 13.947
239.466 3.2174e-18 13.947
262.549 2.42994e-18 13.947
287.856 1.557e-18 13.947
315.603 8.03544e-19 13.947
346.025 2.96393e-19 13.947
379.379 5.59956e-20 13.947
415.948 9.49532e-22 13.947
456.041 0 13.947
500 0 13.947
