1.927524913190936786e+04 1.546125255202883429e-22
1.949844599758045661e+04 1.515497474655889057e-22
1.972422736114853251e+04 1.484673341491189744e-22
1.995262314968878854e+04 1.453950566920072135e-22
2.018366363681559596e+04 1.423576652990616812e-22
2.041737944669527496e+04 1.393684294096161679e-22
2.065380155810531141e+04 1.364370915477380293e-22
2.089296130854040894e+04 1.335725673343015755e-22
2.113489039836647498e+04 1.307829790918206446e-22
2.137962089502232266e+04 1.280756934226602377e-22
2.162718523727020147e+04 1.254573618840969088e-22
2.187761623949551722e+04 1.229339639701420676e-22
2.213094709605636308e+04 1.205108515593270841e-22
2.238721138568337847e+04 1.181928154360614566e-22
2.264644307593061967e+04 1.159833972555429227e-22
2.290867652767774780e+04 1.138832137634614663e-22
2.317394649968479644e+04 1.118920167226035628e-22
2.344228815319922796e+04 1.100093886503128953e-22
2.371373705661655185e+04 1.082347396683397022e-22
2.398832919019489782e+04 1.065673022598537369e-22
2.426610095082414409e+04 1.050061244207101144e-22
2.454708915685028478e+04 1.035500617887595186e-22
2.483133105295567657e+04 1.021977695053205995e-22
2.511886431509582326e+04 1.009477008309700289e-22
2.540972705549306556e+04 9.979787563620678997e-23
2.570395782768864592e+04 9.874532991485489905e-23
2.600159563165272266e+04 9.778677045523737151e-23
2.630267991895381419e+04 9.691879258034925054e-23
2.660725059798808434e+04 9.613788452606059623e-23
2.691534803926913810e+04 9.544043931809868885e-23
2.722701308077909925e+04 9.482277492236229297e-23
2.754228703338168998e+04 9.428116324360726465e-23
2.786121168629772365e+04 9.381186823168823922e-23
2.818382931264454965e+04 9.341120225227613155e-23
2.851018267503909738e+04 9.307568318858054296e-23
2.884031503126605821e+04 9.280262145198429822e-23
2.917427014001166026e+04 9.258980727174543379e-23
2.951209226666383984e+04 9.243541058314757047e-23
2.985382618917957006e+04 9.233798751916758347e-23
3.019951720402019055e+04 9.229648041536464791e-23
3.054921113215515288e+04 9.231021126149219228e-23
3.090295432513592095e+04 9.237886998796290671e-23
3.126079367123955672e+04 9.250249826905542140e-23
3.162277660168379225e+04 9.268150936723919797e-23
3.198895109691397374e+04 9.291648094205826349e-23
3.235936569296280868e+04 9.320827187191709288e-23
3.273406948788379304e+04 9.355789615403757617e-23
3.311311214825907518e+04 9.396655598277859722e-23
3.349654391578279319e+04 9.443561229882729895e-23
3.388441561392027506e+04 9.496655683370078915e-23
3.427677865464504430e+04 9.556098613675878891e-23
3.467368504525316530e+04 9.622057796680448840e-23
3.507518739525679121e+04 9.694707027536650566e-23
3.548133892335752898e+04 9.774231048481009670e-23
3.589219346450049488e+04 9.860785462026480056e-23
3.630780547701017349e+04 9.954502618912182048e-23
3.672823004980850237e+04 1.005550085495692038e-22
3.715352290971727780e+04 1.016390185315272154e-22
3.758374042884443043e+04 1.027982932056599777e-22
3.801893963205612818e+04 1.040340766226362530e-22
3.845917820453535387e+04 1.053476066283212837e-22
3.890451449942804902e+04 1.067401019133491230e-22
3.935500754557772598e+04 1.082127494533087054e-22
3.981071705534969078e+04 1.097667246659180019e-22
4.027170343254594627e+04 1.114031584579907923e-22
4.073802778041130659e+04 1.131236670989965311e-22
4.120975190973304416e+04 1.149299445533537211e-22
4.168693834703355242e+04 1.168236849566191364e-22
4.216965034285822185e+04 1.188065725666420270e-22
4.265795188015925669e+04 1.208802719983943336e-22
4.315190768277650204e+04 1.230464190931731439e-22
4.365158322401656187e+04 1.253066127030116178e-22
4.415704473533120472e+04 1.276624071865613950e-22
4.466835921509634500e+04 1.301153356305742588e-22
4.518559443749226193e+04 1.326669871377014133e-22
4.570881896148751548e+04 1.353198048911586644e-22
4.623810213992603531e+04 1.380763950280536868e-22
4.677351412871981302e+04 1.409393519647904933e-22
4.731512589614802710e+04 1.439112505979141864e-22
4.786300923226380110e+04 1.469946393044180689e-22
4.841723675840999204e+04 1.501920339360390454e-22
4.897788193684466387e+04 1.535059132375973080e-22
4.954501908047905454e+04 1.569387152523246436e-22
5.011872336272725079e+04 1.604928959138845974e-22
5.069907082747044478e+04 1.641709044838970571e-22
5.128613839913647826e+04 1.679762185360261172e-22
5.188000389289609302e+04 1.719124777875284753e-22
5.248074602497722663e+04 1.759833271126305767e-22
5.308844442309879378e+04 1.801924134594278553e-22
5.370317963702532870e+04 1.845433832567768974e-22
5.432503314924336155e+04 1.890398800984070720e-22
5.495408738576248288e+04 1.936855420679823958e-22
5.559042572704036866e+04 1.984839968602142284e-22
5.623413251903490891e+04 2.034389398717306183e-22
5.688529308438413136e+04 2.085536168564198138e-22
5.754399373371566617e+04 2.138305459616725292e-22
5.821032177708709787e+04 2.192716058615840476e-22
5.888436553555884166e+04 2.248782393357899357e-22
5.956621435290109366e+04 2.306513961032002513e-22
6.025595860743580852e+04 2.365914742049405971e-22
6.095368972401693463e+04 2.426982583148380216e-22
6.165950018614822329e+04 2.489708603826902226e-22
6.237348354824191483e+04 2.554076602018852480e-22
6.309573444801929872e+04 2.620063792809557920e-22
6.382634861905482830e+04 2.687626764147051268e-22
6.456542290346562368e+04 2.756681496855372570e-22
6.531305526474729413e+04 2.827118997083417055e-22
6.606934480075964530e+04 2.898813930419619667e-22
6.683439175686148519e+04 2.971624405022123264e-22
6.760829753919818904e+04 3.045392080804092259e-22
6.839116472814293229e+04 3.119942662668316812e-22
6.918309709189362184e+04 3.195086847034881697e-22
6.998419960022730811e+04 3.270621759394571220e-22
7.079457843841373688e+04 3.346333812677513593e-22
7.161434102129026724e+04 3.421996155144154484e-22
7.244359600749905803e+04 3.497373655947177466e-22
7.328245331389045168e+04 3.572229560181268276e-22
7.413102413009176962e+04 3.646331077887609198e-22
7.498942093324557936e+04 3.719452212403979213e-22
7.585775750291836448e+04 3.791376588502528368e-22
7.673614893618185306e+04 3.861900225105466266e-22
7.762471166286911466e+04 3.930834210318575904e-22
7.852356346100709925e+04 3.998007215500659408e-22
7.943282347242820833e+04 4.063270642706245253e-22
8.035261221856177144e+04 4.126481243921182045e-22
8.128305161640995357e+04 4.187494000044659939e-22
8.222426499470711860e+04 4.246172275735032561e-22
8.317637711026708712e+04 4.302396795802715518e-22
8.413951416451948171e+04 4.356063889882607242e-22
8.511380382023759012e+04 4.407083646040150428e-22
8.609937521846016170e+04 4.455378011446268538e-22
8.709635899560814141e+04 4.500878988575772804e-22
8.810488730080146343e+04 4.543526966211940048e-22
8.912509381337459490e+04 4.583270074394461628e-22
9.015711376059570466e+04 4.620014124990204431e-22
9.120108393559097021e+04 4.653488760931461052e-22
9.225714271547627868e+04 4.683378605570281074e-22
9.332543007969905739e+04 4.709372536662826225e-22
9.440608762859225681e+04 4.731168203879470451e-22
9.549925860214368731e+04 4.748477459869420986e-22
9.660508789898140822e+04 4.761032622168822267e-22
9.772372209558112081e+04 4.768593427490307317e-22
9.885530946569390653e+04 4.770954516256458375e-22
1.000000000000000000e+05 4.767954102565868238e-22
1.011579454259898339e+05 4.759538674916835878e-22
1.023292992280753679e+05 4.745950150900364083e-22
1.035142166679345100e+05 4.727532388896439687e-22
1.047128548050898535e+05 4.704667193916225630e-22
1.059253725177289743e+05 4.677770461361902188e-22
1.071519305237607041e+05 4.647287890548504975e-22
1.083926914021203847e+05 4.613690321304295870e-22
1.096478196143185050e+05 4.577468760345085391e-22
1.109174815262400953e+05 4.539129137673450250e-22
1.122018454301962920e+05 4.499191213139923675e-22
1.135010815672314347e+05 4.458240134668619474e-22
1.148153621496884007e+05 4.417141521772605502e-22
1.161448613840341422e+05 4.376743004419776905e-22
1.174897554939530382e+05 4.337791694617391199e-22
1.188502227437018882e+05 4.300932479895237858e-22
1.202264434617413062e+05 4.266709397342363617e-22
1.216186000646367902e+05 4.235569530494247900e-22
1.230268770812381117e+05 4.207868879518415537e-22
1.244514611771384371e+05 4.183879684266709114e-22
1.258925411794166139e+05 4.163798790975787030e-22
1.273503081016662909e+05 4.147740089245107621e-22
1.288249551693134854e+05 4.135701645215113385e-22
1.303166778452300059e+05 4.127632543201502801e-22
1.318256738556407508e+05 4.123456376219611982e-22
1.333521432163323916e+05 4.123076379267697153e-22
1.348962882591653324e+05 4.126380141941714524e-22
1.364583136588923808e+05 4.133243869220501018e-22
1.380384264602886687e+05 4.143536168443355680e-22
1.396368361055936257e+05 4.157121369812282995e-22
1.412537544622755377e+05 4.173866182205081798e-22
1.428893958511103701e+05 4.193613361941410252e-22
1.445439770745928108e+05 4.216169157564459083e-22
1.462177174456718203e+05 4.241335340866543605e-22
1.479108388168207312e+05 4.268926578253836746e-22
1.496235656094432925e+05 4.298769383227347636e-22
1.513561248436207243e+05 4.330701039626184681e-22
1.531087461682031862e+05 4.364568512849945389e-22
1.548816618912479607e+05 4.400227356964284711e-22
1.566751070108150016e+05 4.437540620945524985e-22
1.584893192461114086e+05 4.476377807989264479e-22
1.603245390690041822e+05 4.516612532671564280e-22
1.621810097358929925e+05 4.558118944305544129e-22
1.640589773199538758e+05 4.600775100771831732e-22
1.659586907437559566e+05 4.644463149256079769e-22
1.678804018122559064e+05 4.689068273873296005e-22
1.698243652461745951e+05 4.734477720720663152e-22
1.717908387157589314e+05 4.780579944263109219e-22
1.737800828749376233e+05 4.827263882448145366e-22
1.757923613958693168e+05 4.874418372399248669e-22
1.778279410038922797e+05 4.921932416583127916e-22
1.798870915128787456e+05 4.969692977420448362e-22
1.819700858609982533e+05 5.017592254764860482e-22
1.840772001468958333e+05 5.065521365238651647e-22
1.862087136662865523e+05 5.113369943459466310e-22
1.883649089489802136e+05 5.161026208776269686e-22
1.905460717963248317e+05 5.208377158033249666e-22
1.927524913190936495e+05 5.255308875306534337e-22
1.949844599758045515e+05 5.301706943252034853e-22
1.972422736114853469e+05 5.347456976188738704e-22
1.995262314968878927e+05 5.392445923890554871e-22
2.018366363681559742e+05 5.436537299447843656e-22
2.041737944669531716e+05 5.479506236942918005e-22
2.065380155810526921e+05 5.521103250634154506e-22
2.089296130854040966e+05 5.561078618444339845e-22
2.113489039836647571e+05 5.599183763634793547e-22
2.137962089502232557e+05 5.635172699106454647e-22
2.162718523727020074e+05 5.668803520841480912e-22
2.187761623949551722e+05 5.699839915905525430e-22
2.213094709605636599e+05 5.728052673891654709e-22
2.238721138568337774e+05 5.753222343329846294e-22
2.264644307593061822e+05 5.775058570839214728e-22
2.290867652767774707e+05 5.792974317052775440e-22
2.317394649968479644e+05 5.806313066934072293e-22
2.344228815319922578e+05 5.814432130662852296e-22
2.371373705661655404e+05 5.816708608018705125e-22
2.398832919019489782e+05 5.812545841840538054e-22
2.426610095082414337e+05 5.801380271041092759e-22
2.454708915685033426e+05 5.782688580431488313e-22
2.483133105295567948e+05 5.755995048327988775e-22
2.511886431509582035e+05 5.720879791452908833e-22
2.540972705549306411e+05 5.676969001980919135e-22
2.570395782768864592e+05 5.623907050088957718e-22
2.600159563165272120e+05 5.561403288691872445e-22
2.630267991895381710e+05 5.489254448016203235e-22
2.660725059798808652e+05 5.407351633550475946e-22
2.691534803926913883e+05 5.315686410547945246e-22
2.722701308077915455e+05 5.214355726740158052e-22
2.754228703338163323e+05 5.103565471762053095e-22
2.786121168629772146e+05 4.983632494803648414e-22
2.818382931264454965e+05 4.854985501321297831e-22
2.851018267503909883e+05 4.718324305487754085e-22
2.884031503126605530e+05 4.575061251690052845e-22
2.917427014001166099e+05 4.426731534692101037e-22
2.951209226666383911e+05 4.274799767356542215e-22
2.985382618917957298e+05 4.120644027360970509e-22
3.019951720402018982e+05 3.965543402271127715e-22
3.054921113215515506e+05 3.810668952433919512e-22
3.090295432513591950e+05 3.657077851299034705e-22
3.126079367123955744e+05 3.505710410311208314e-22
3.162277660168379080e+05 3.357390357541903781e-22
3.198895109691396938e+05 3.212859342436927143e-22
3.235936569296281086e+05 3.072874084473161040e-22
3.273406948788386071e+05 2.938075014542697609e-22
3.311311214825907955e+05 2.808958300996860056e-22
3.349654391578279319e+05 2.685888407014811862e-22
3.388441561392027652e+05 2.569111498638666936e-22
3.427677865464504575e+05 2.458769195138992055e-22
3.467368504525316530e+05 2.354912242690779509e-22
3.507518739525679266e+05 2.257513771394407009e-22
3.548133892335753189e+05 2.166481893575034017e-22
3.589219346450049779e+05 2.081646004844335327e-22
3.630780547701017349e+05 2.002704320784744279e-22
3.672823004980842234e+05 1.929328813649771810e-22
3.715352290971727925e+05 1.861196519020106900e-22
3.758374042884443188e+05 1.797991516001849993e-22
3.801893963205612381e+05 1.739406478761969082e-22
3.845917820453535533e+05 1.685143942617238904e-22
3.890451449942804757e+05 1.634917279379548080e-22
3.935500754557772307e+05 1.588451413060255953e-22
3.981071705534969224e+05 1.545483392245456350e-22
4.027170343254595064e+05 1.505753218187882780e-22
4.073802778041130514e+05 1.468980130891188218e-22
4.120975190973303979e+05 1.434894459292327659e-22
4.168693834703355096e+05 1.403245998800756387e-22
4.216965034285822767e+05 1.373802428724832900e-22
4.265795188015925814e+05 1.346347875873554423e-22
4.315190768277650350e+05 1.320681621334018751e-22
4.365158322401665500e+05 1.296616936330426452e-22
4.415704473533120472e+05 1.273980032211250778e-22
4.466835921509634936e+05 1.252609181771831999e-22
4.518559443749226048e+05 1.232345013268413671e-22
4.570881896148751839e+05 1.213004991983417226e-22
4.623810213992603240e+05 1.194409436545981959e-22
4.677351412871981156e+05 1.176389771118800707e-22
4.731512589614802855e+05 1.158788095533266957e-22
4.786300923226380255e+05 1.141456898870601004e-22
4.841723675840998767e+05 1.124258899195923473e-22
4.897788193684456637e+05 1.107066993167994325e-22
4.954501908047905308e+05 1.089764297723180114e-22
5.011872336272724788e+05 1.072244301319014635e-22
5.069907082747044624e+05 1.054407261795846090e-22
5.128613839913647971e+05 1.036150024652391033e-22
5.188000389289609739e+05 1.017377734961817187e-22
5.248074602497722954e+05 9.980080650105485222e-23
5.308844442309879232e+05 9.779716938346359416e-23
5.370317963702533161e+05 9.572127679198392088e-23
5.432503314924335573e+05 9.356893195138462033e-23
5.495408738576248288e+05 9.133736186889392412e-23
5.559042572704036720e+05 8.902524338996814529e-23
5.623413251903491328e+05 8.663272029085226147e-23
5.688529308438412845e+05 8.416318210690734527e-23
5.754399373371566180e+05 8.162819904476689749e-23
5.821032177708721720e+05 7.904129427977842348e-23
5.888436553555884166e+05 7.641587583237401355e-23
5.956621435290109366e+05 7.376507179827174506e-23
6.025595860743580852e+05 7.110158572284572306e-23
6.095368972401693463e+05 6.843757278194072178e-23
6.165950018614821602e+05 6.578453593936834961e-23
6.237348354824191192e+05 6.315324188870542428e-23
6.309573444801929872e+05 6.055365628448818539e-23
6.382634861905482830e+05 5.799570000650863333e-23
6.456542290346563095e+05 5.549131064750376644e-23
6.531305526474716607e+05 5.305147363056012544e-23
6.606934480075964238e+05 5.068539140431485515e-23
6.683439175686149392e+05 4.840056652263958526e-23
6.760829753919818904e+05 4.620290655450934013e-23
6.839116472814292647e+05 4.409684475643798582e-23
6.918309709189363057e+05 4.208547056051221710e-23
6.998419960022730520e+05 4.017066627684289794e-23
7.079457843841373688e+05 3.835324495413319632e-23
7.161434102129027015e+05 3.663278569824924347e-23
7.244359600749906385e+05 3.500700751471635262e-23
7.328245331389044877e+05 3.347301579474869487e-23
7.413102413009176962e+05 3.202770305420874604e-23
7.498942093324558809e+05 3.066780528086097922e-23
7.585775750291835284e+05 2.938994974426648615e-23
7.673614893618185306e+05 2.819069661644939066e-23
7.762471166286927182e+05 2.706657644704064587e-23
7.852356346100709634e+05 2.601412226557025354e-23
7.943282347242821706e+05 2.502989724517195196e-23
8.035261221856176853e+05 2.411037098388252065e-23
8.128305161640995648e+05 2.325156693598800730e-23
8.222426499470712151e+05 2.244962431171418527e-23
8.317637711026708130e+05 2.170094502495463145e-23
8.413951416451947298e+05 2.100217582516497627e-23
8.511380382023758721e+05 2.035019125439131963e-23
8.609937521846016170e+05 1.974207787694860490e-23
8.709635899560796097e+05 1.917511989841330639e-23
8.810488730080146343e+05 1.864678562475773693e-23
8.912509381337459199e+05 1.815471492694211704e-23
9.015711376059569884e+05 1.769665779898455613e-23
9.120108393559096148e+05 1.727033110725216013e-23
9.225714271547629032e+05 1.687358296671920528e-23
9.332543007969905157e+05 1.650443027554596039e-23
9.440608762859225972e+05 1.616104345852136067e-23
9.549925860214368440e+05 1.584173370669490732e-23
9.660508789898140822e+05 1.554494016711879712e-23
9.772372209558112081e+05 1.526921932159461246e-23
9.885530946569390362e+05 1.501323609455676413e-23
1.000000000000000000e+06 1.477575490908093068e-23
1.011579454259898281e+06 1.455562018703276417e-23
1.023292992280753679e+06 1.435171732203050305e-23
1.035142166679345188e+06 1.416300649548916255e-23
1.047128548050898477e+06 1.398852828108689963e-23
1.059253725177289685e+06 1.382739740169318643e-23
1.071519305237607099e+06 1.367879704427306312e-23
1.083926914021203993e+06 1.354197380213969552e-23
1.096478196143185021e+06 1.341623312344668158e-23
1.109174815262400778e+06 1.330093517504353780e-23
1.122018454301962862e+06 1.319549117988978932e-23
1.135010815672314260e+06 1.309936402927820044e-23
1.148153621496884152e+06 1.301207751780636886e-23
1.161448613840341335e+06 1.293320247074273866e-23
1.174897554939530324e+06 1.286234934412692211e-23
1.188502227437018882e+06 1.279916465574446185e-23
1.202264434617413208e+06 1.274332765688981782e-23
1.216186000646367902e+06 1.269454713366325973e-23
1.230268770812381059e+06 1.265255842200079592e-23
1.244514611771386815e+06 1.261712048450596305e-23
1.258925411794166081e+06 1.258801332325369118e-23
1.273503081016662996e+06 1.256503875095010512e-23
1.288249551693132380e+06 1.254802748694638307e-23
1.303166778452300001e+06 1.253682569549316143e-23
1.318256738556407392e+06 1.253128890414447468e-23
1.333521432163323974e+06 1.253127983651913189e-23
1.348962882591653382e+06 1.253666627746087736e-23
1.364583136588923866e+06 1.254731899844600328e-23
1.380384264602886746e+06 1.256310993167310158e-23
1.396368361055936199e+06 1.258391044727355148e-23
1.412537544622755377e+06 1.260958978396591747e-23
1.428893958511103643e+06 1.264001614001551129e-23
1.445439770745927934e+06 1.267504822268249294e-23
1.462177174456718378e+06 1.271454370112211651e-23
1.479108388168207137e+06 1.275835590244415962e-23
1.496235656094435835e+06 1.280633419001975779e-23
1.513561248436207185e+06 1.285832333089191277e-23
1.531087461682031862e+06 1.291416183789531027e-23
1.548816618912479607e+06 1.297368154621144003e-23
1.566751070108150132e+06 1.303670600946941517e-23
1.584893192461114144e+06 1.310305097078130511e-23
1.603245390690041706e+06 1.317252082827800988e-23
1.621810097358929925e+06 1.324490182431322188e-23
1.640589773199538700e+06 1.331997317024254314e-23
1.659586907437563175e+06 1.339751002407794680e-23
1.678804018122558948e+06 1.347728344470407348e-23
1.698243652461746009e+06 1.355906031753107308e-23
1.717908387157585938e+06 1.364260332007062000e-23
1.737800828749376349e+06 1.372767086943076822e-23
1.757923613958693109e+06 1.381401713941085411e-23
1.778279410038922913e+06 1.390139209515205770e-23
1.798870915128787514e+06 1.398953711613009704e-23
1.819700858609982533e+06 1.407817290966505174e-23
1.840772001468958333e+06 1.416701232246333164e-23
1.862087136662865523e+06 1.425576437440315159e-23
1.883649089489802020e+06 1.434413441153282064e-23
1.905460717963248258e+06 1.443182433049330237e-23
1.927524913190936670e+06 1.451853285805641089e-23
1.949844599758045515e+06 1.460395591441345003e-23
1.972422736114853527e+06 1.468778705784218908e-23
1.995262314968882827e+06 1.476971805553751659e-23
2.018366363681559684e+06 1.484943827628592758e-23
2.041737944669531658e+06 1.492663205911988812e-23
2.065380155810527038e+06 1.500098413939600007e-23
2.089296130854040850e+06 1.507218187560133804e-23
2.113489039836647455e+06 1.513991591840386492e-23
2.137962089502232615e+06 1.520388100102924873e-23
2.162718523727020249e+06 1.526377759178027497e-23
2.187761623949551955e+06 1.531931322676821935e-23
2.213094709605641197e+06 1.537020385805277396e-23
2.238721138568338007e+06 1.541617507272153332e-23
2.264644307593062054e+06 1.545698098481394620e-23
2.290867652767769992e+06 1.549245919466633905e-23
2.317394649968479760e+06 1.552248063563001832e-23
2.344228815319922753e+06 1.554692666198828019e-23
2.371373705661655404e+06 1.556569686392720405e-23
2.398832919019490015e+06 1.557870731649551073e-23
2.426610095082414337e+06 1.558589073438207120e-23
2.454708915685033426e+06 1.558719703478119320e-23
2.483133105295567773e+06 1.558259380940771700e-23
2.511886431509582326e+06 1.557206663368069999e-23
2.540972705549306702e+06 1.555564800753442635e-23
2.570395782768864650e+06 1.553350186802412693e-23
2.600159563165272120e+06 1.550583371311642204e-23
2.630267991895381361e+06 1.547286024008019230e-23
2.660725059798813891e+06 1.543480808796236757e-23
2.691534803926913999e+06 1.539191239890968034e-23
2.722701308077915572e+06 1.534441560217979521e-23
2.754228703338163439e+06 1.529256616039213921e-23
2.786121168629772030e+06 1.523661733980032053e-23
2.818382931264454965e+06 1.517682600154303083e-23
2.851018267503909767e+06 1.511345964953162073e-23
2.884031503126605880e+06 1.504681952322358705e-23
2.917427014001165982e+06 1.497721384528379203e-23
2.951209226666389965e+06 1.490494797177119404e-23
2.985382618917956948e+06 1.483032276383554751e-23
3.019951720402019098e+06 1.475363321670758189e-23
3.054921113215509336e+06 1.467516767221154396e-23
3.090295432513591833e+06 1.459520676793917292e-23
3.126079367123955861e+06 1.451402254439040893e-23
3.162277660168379545e+06 1.443187745700350499e-23
3.198895109691397287e+06 1.434901497973158031e-23
3.235936569296280853e+06 1.426563397751538487e-23
3.273406948788386304e+06 1.418191480440502218e-23
3.311311214825907722e+06 1.409802781779050203e-23
3.349654391578279436e+06 1.401413332844764452e-23
3.388441561392027419e+06 1.393038144479341288e-23
3.427677865464504808e+06 1.384691203813857961e-23
3.467368504525316879e+06 1.376385475132398061e-23
3.507518739525679499e+06 1.368132893157296007e-23
3.548133892335760407e+06 1.359944375328831223e-23
3.589219346450049896e+06 1.351829120248159339e-23
3.630780547701017465e+06 1.343792593049802099e-23
3.672823004980842583e+06 1.335838940569045646e-23
3.715352290971728042e+06 1.327971722951632063e-23
3.758374042884443421e+06 1.320193867309353281e-23
3.801893963205612730e+06 1.312507540453240890e-23
3.845917820453535300e+06 1.304914458501647522e-23
3.890451449942804873e+06 1.297415808196084657e-23
3.935500754557780456e+06 1.290012287632577957e-23
3.981071705534969456e+06 1.282704148410308933e-23
4.027170343254595064e+06 1.275490615999568523e-23
4.073802778041122016e+06 1.268368254403471612e-23
4.120975190973304212e+06 1.261333181918347504e-23
4.168693834703355096e+06 1.254381742862966061e-23
4.216965034285822883e+06 1.247510513513500240e-23
4.265795188015925698e+06 1.240716311299018435e-23
4.315190768277649768e+06 1.233996195246016040e-23
4.365158322401665151e+06 1.227347466899715308e-23
4.415704473533120938e+06 1.220767669735196469e-23
4.466835921509634703e+06 1.214254605641896469e-23
4.518559443749226630e+06 1.207806626283904678e-23
4.570881896148751490e+06 1.201423488915847165e-23
4.623810213992603123e+06 1.195105455996829315e-23
4.677351412871981040e+06 1.188852997120783060e-23
4.731512589614812285e+06 1.182666763469763779e-23
4.786300923226380721e+06 1.176547566632684668e-23
4.841723675840999000e+06 1.170496407786278107e-23
4.897788193684455939e+06 1.164514475775055085e-23
4.954501908047905192e+06 1.158603139562484866e-23
5.011872336272724904e+06 1.152763940833027174e-23
5.069907082747044042e+06 1.146998695186596399e-23
5.128613839913648553e+06 1.141309818889838209e-23
